input_desc,target_desc,index,match_fuzzy,score_fuzzy,match_tfidf,score_tfidf,match_embed,score_embed,match_o3
"cheese, cottage, creamed, large or small curd","cheese, cottage, creamed, large or small curd",1001,"cheese, cottage, creamed, large or small curd",100.0,"cheese, cottage, creamed, large or small curd",1.0,"cheese, cottage, creamed, large or small curd",1.0000002,"cheese, cottage, creamed, large or small curd"
"milk, dry, nonfat, regular, with added vitamin a and vitamin d","milk, dry, nonfat, regular, with added vitamin a and vitamin d",1002,"milk, dry, nonfat, regular, with added vitamin a and vitamin d",100.0,"milk, dry, nonfat, regular, with added vitamin a and vitamin d",1.0,"milk, dry, nonfat, regular, with added vitamin a and vitamin d",0.9999999,"milk, dry, nonfat, regular, with added vitamin a and vitamin d"
"cream, fluid, light (coffee cream or table cream)","cream, fluid, light (coffee cream or table cream)",1003,"cream, fluid, light (coffee cream or table cream)",100.0,"cream, fluid, light (coffee cream or table cream)",1.0,"cream, fluid, light (coffee cream or table cream)",1.0000001,"cream, fluid, light (coffee cream or table cream)"
"dessert topping, semi solid, frozen","dessert topping, semi solid, frozen",1004,"dessert topping, semi solid, frozen",100.0,"dessert topping, semi solid, frozen",1.0,"dessert topping, semi solid, frozen",1.0000004,"dessert topping, semi solid, frozen"
"cheese, mexican, queso asadero","cheese, mexican, queso asadero",1005,"cheese, mexican, queso asadero",100.0,"cheese, mexican, queso asadero",1.0000000000000002,"cheese, mexican, queso asadero",0.99999994,"cheese, mexican, queso asadero"
"cheese, goat, semisoft type","cheese, goat, semisoft type",1006,"cheese, goat, semisoft type",100.0,"cheese, goat, semisoft type",1.0000000000000002,"cheese, goat, semisoft type",0.99999976,"cheese, goat, semisoft type"
"milk, chocolate, lowfat, with added vitamin a and vitamin d","milk, chocolate, fluid, commercial, lowfat, with added vitamin a and vitamin d",1007,"milk, chocolate, fluid, commercial, lowfat, with added vitamin a and vitamin d",83.49514563106796,"milk, chocolate, fluid, commercial, lowfat, with added vitamin a and vitamin d",0.8536239994914828,"milk, chocolate, fluid, commercial, lowfat, with added vitamin a and vitamin d",0.9812945,"milk, chocolate, fluid, commercial, lowfat, with added vitamin a and vitamin d"
"milk, canned, condensed, sweetened","milk, canned, condensed, sweetened",1008,"milk, canned, condensed, sweetened",100.0,"milk, canned, condensed, sweetened",1.0,"milk, canned, condensed, sweetened",1.0,"milk, canned, condensed, sweetened"
"butter oil, anhydrous","butter oil, anhydrous",1009,"butter oil, anhydrous",100.0,"butter oil, anhydrous",1.0000000000000002,"butter oil, anhydrous",1.0000005,"butter oil, anhydrous"
"spices, celery seed","spices, celery seed",1010,"spices, celery seed",100.0,"spices, celery seed",1.0,"spices, celery seed",0.99999994,"spices, celery seed"
"milk, buttermilk, fluid, cultured, lowfat","milk, buttermilk, fluid, cultured, lowfat",1011,"milk, buttermilk, fluid, cultured, lowfat",100.0,"milk, buttermilk, fluid, cultured, lowfat",1.0,"milk, buttermilk, fluid, cultured, lowfat",0.9999993,"milk, buttermilk, fluid, cultured, lowfat"
"salt, table, iodized","salt, table, iodized",1012,"salt, table, iodized",100.0,"salt, table, iodized",1.0000000000000002,"salt, table, iodized",0.9999996,"salt, table, iodized"
"garlic, raw","garlic, raw",1013,"garlic, raw",100.0,"garlic, raw",1.0,"garlic, raw",1.0000008,"garlic, raw"
"ginger root, raw","ginger root, raw",1014,"ginger root, raw",100.0,"ginger root, raw",1.0000000000000002,"ginger root, raw",1.0000005,"ginger root, raw"
"celery, raw","celery, raw",1015,"celery, raw",100.0,"celery, raw",1.0000000000000002,"celery, raw",1.0000006,"celery, raw"
"cassava, raw","cassava, raw",1016,"cassava, raw",100.0,"cassava, raw",1.0000000000000002,"cassava, raw",1.0000004,"cassava, raw"
"cookies, animal crackers (includes arrowroot, tea biscuits)","cookies, animal crackers (includes arrowroot, tea biscuits)",1017,"cookies, animal crackers (includes arrowroot, tea biscuits)",100.0,"cookies, animal crackers (includes arrowroot, tea biscuits)",1.0,"cookies, animal crackers (includes arrowroot, tea biscuits)",0.99999976,"cookies, animal crackers (includes arrowroot, tea biscuits)"
"broccoli, raw","broccoli, raw",1018,"broccoli, raw",100.0,"broccoli, raw",1.0000000000000002,"broccoli, raw",1.000001,"broccoli, raw"
"peas, green, raw","peas, green, raw",1019,"peas, green, raw",100.0,"peas, green, raw",1.0000000000000002,"peas, green, raw",0.99999994,"peas, green, raw"
"pancakes, whole wheat, dry mix, incomplete","pancakes, whole-wheat, dry mix, incomplete",1020,"pancakes, whole-wheat, dry mix, incomplete",100.0,"pancakes, whole-wheat, dry mix, incomplete",1.0,"pancakes, whole-wheat, dry mix, incomplete",0.99820495,"pancakes, whole-wheat, dry mix, incomplete"
"pumpkin, raw","pumpkin, raw",1021,"pumpkin, raw",100.0,"pumpkin, raw",1.0000000000000002,"pumpkin, raw",1.0000005,"pumpkin, raw"
"chard, swiss, raw","chard, swiss, raw",1022,"chard, swiss, raw",100.0,"chard, swiss, raw",1.0,"chard, swiss, raw",1.0,"chard, swiss, raw"
"beverages, almond milk, unsweetened, shelf stable","beverages, almond milk, unsweetened, shelf stable",1023,"beverages, almond milk, unsweetened, shelf stable",100.0,"beverages, almond milk, unsweetened, shelf stable",1.0000000000000002,"beverages, almond milk, unsweetened, shelf stable",0.99999976,"beverages, almond milk, unsweetened, shelf stable"
honey,honey,1024,honey,100.0,honey,1.0,honey,0.9999998,honey
"cabbage, red, raw","cabbage, red, raw",1025,"cabbage, red, raw",100.0,"cabbage, red, raw",1.0000000000000002,"cabbage, red, raw",0.9999997,"cabbage, red, raw"
"rhubarb, raw","rhubarb, raw",1026,"rhubarb, raw",100.0,"rhubarb, raw",1.0,"rhubarb, raw",1.0000001,"rhubarb, raw"
"spinach, raw","spinach, raw",1027,"spinach, raw",100.0,"spinach, raw",1.0000000000000002,"spinach, raw",1.0000002,"spinach, raw"
"bread, multi-grain (includes whole-grain)","bread, multi-grain (includes whole-grain)",1028,"bread, multi-grain (includes whole-grain)",100.0,"bread, multi-grain (includes whole-grain)",1.0000000000000002,"bread, multi-grain (includes whole-grain)",1.0000007,"bread, multi-grain (includes whole-grain)"
"watermelon, raw","watermelon, raw",1029,"watermelon, raw",100.0,"watermelon, raw",1.0000000000000002,"watermelon, raw",0.99999934,"watermelon, raw"
"mangos, raw","mangos, raw",1030,"mangos, raw",100.0,"mangos, raw",1.0000000000000002,"mangos, raw",1.0000005,"mangos, raw"
"pomegranates, raw","pomegranates, raw",1031,"pomegranates, raw",100.0,"pomegranates, raw",1.0,"pomegranates, raw",0.9999996,"pomegranates, raw"
"carrot juice, canned","carrot juice, canned",1032,"carrot juice, canned",100.0,"carrot juice, canned",1.0000000000000002,"carrot juice, canned",1.0000004,"carrot juice, canned"
"chives, raw","chives, raw",1033,"chives, raw",100.0,"chives, raw",1.0,"chives, raw",1.0,"chives, raw"
"alfalfa seeds, sprouted, raw","alfalfa seeds, sprouted, raw",1034,"alfalfa seeds, sprouted, raw",100.0,"alfalfa seeds, sprouted, raw",1.0000000000000002,"alfalfa seeds, sprouted, raw",0.99999964,"alfalfa seeds, sprouted, raw"
"brussels sprouts, raw","brussels sprouts, raw",1035,"brussels sprouts, raw",100.0,"brussels sprouts, raw",1.0,"brussels sprouts, raw",0.99999994,"brussels sprouts, raw"
"lemon peel, raw","lemon peel, raw",1036,"lemon peel, raw",100.0,"lemon peel, raw",1.0000000000000002,"lemon peel, raw",1.0000001,"lemon peel, raw"
"figs, raw","figs, raw",1037,"figs, raw",100.0,"figs, raw",1.0,"figs, raw",0.99999976,"figs, raw"
"marmalade, orange","marmalade, orange",1038,"marmalade, orange",100.0,"marmalade, orange",1.0000000000000002,"marmalade, orange",1.0000005,"marmalade, orange"
potato flour,potato flour,1039,potato flour,100.0,potato flour,1.0,potato flour,0.99999994,potato flour
"watercress, raw","watercress, raw",1040,"watercress, raw",100.0,"watercress, raw",1.0,"watercress, raw",0.99999994,"watercress, raw"
"kumquats, raw","kumquats, raw",1041,"kumquats, raw",100.0,"kumquats, raw",1.0000000000000002,"kumquats, raw",0.99999964,"kumquats, raw"
"beverages, coconut milk, sweetened, fortified with calcium, vitamins a, b12, d2","beverages, coconut milk, sweetened, fortified with calcium, vitamins a, b12, d2",1042,"beverages, coconut milk, sweetened, fortified with calcium, vitamins a, b12, d2",100.0,"beverages, coconut milk, sweetened, fortified with calcium, vitamins a, b12, d2",1.0000000000000002,"beverages, coconut milk, sweetened, fortified with calcium, vitamins a, b12, d2",0.99999946,"beverages, coconut milk, sweetened, fortified with calcium, vitamins a, b12, d2"
"chicken breast, deli, rotisserie seasoned, sliced, prepackaged","chicken, breast, boiled, sliced",1043,"chicken, breast, flesh and skin, raw",57.831325301204814,"turkey breast, low salt, prepackaged or deli, luncheon meat",0.5197079692464479,"chicken, breast, boiled, sliced",0.91170335,"chicken, breast, boiled, sliced"
"chicken, broiler, rotisserie, bbq, drumstick, meat only","chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",1044,"chicken roll, light meat",55.88235294117647,"chicken, drumstick, flesh and skin, raw",0.37503843472982723,"chicken, hen, flesh only",0.90641445,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised"
"chicken, broiler, rotisserie, bbq, drumstick, meat and skin","chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",1045,"chicken, drumstick, flesh and skin, raw",58.53658536585367,"chicken, drumstick, flesh and skin, raw",0.49309813427736704,"chicken, drumstick, flesh and skin, raw",0.9329069,"chicken, drumstick, flesh and skin, raw"
"chicken, broiler, rotisserie, bbq, breast, meat only","chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",1046,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",59.04761904761905,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",0.4741376493109851,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",0.9280829,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised"
"cheese, cheddar, reduced fat (includes foods for usda's food distribution program)","cheese, cheddar (includes foods for usda's food distribution program)",1047,"cheese, cheddar (includes foods for usda's food distribution program)",91.6030534351145,"cheese, cheddar (includes foods for usda's food distribution program)",0.9430774278317595,"cheese, cheddar (includes foods for usda's food distribution program)",0.9848481,"cheese, cheddar (includes foods for usda's food distribution program)"
"chicken, broiler, rotisserie, bbq, wing, meat and skin","chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",1048,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",59.25925925925925,"chicken, wing, flesh and skin, raw",0.4886961184805588,"chicken, wing, flesh and skin, raw",0.9251616,"chicken, wing, flesh and skin, raw"
"chicken, broiler or fryers, breast, skinless, boneless, meat only, raw","chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",1049,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",91.52542372881356,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",0.9309043265807251,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",0.9772738,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised"
"fast foods, fried chicken, breast, meat and skin and breading","chicken, breast, flesh and skin, raw",1050,"chicken, breast, flesh and skin, raw",65.75342465753424,"fast foods, clams, breaded and fried",0.5570028988691038,"fast foods, chicken fillet sandwich, plain",0.91771555,"fast foods, grilled chicken filet sandwich, with lettuce, tomato and spread"
"turkey, whole, meat only, with added solution, roasted","turkey, whole, meat only, raw",1051,"game meat, goat, cooked, roasted",64.40677966101696,"turkey, whole, meat only, raw",0.5421732840594599,"turkey, whole, meat only, raw",0.92970467,"turkey, whole, meat only, raw"
"turkey, whole, meat only, cooked, roasted","turkey, whole, meat only, raw",1052,"game meat, goat, cooked, roasted",74.50980392156863,"turkey, whole, meat only, raw",0.7374978709558743,"turkey, whole, meat only, raw",0.95292246,"turkey, whole, meat only, raw"
"bread, naan, whole wheat, commercially prepared, refrigerated","bread, whole-wheat, commercially prepared, toasted",1053,"bread, whole-wheat, commercially prepared, toasted",80.45977011494253,"bread, whole-wheat, commercially prepared",0.6525387190623556,"bread, whole-wheat, commercially prepared",0.9315549,"bread, whole-wheat, commercially prepared, toasted"
"chicken, broiler, rotisserie, bbq, thigh, meat only","chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",1054,"chicken roll, light meat",62.5,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",0.3052160229793782,"chicken, hen, flesh only",0.90841115,"chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised"
"orange juice, frozen concentrate, unsweetened, undiluted, with added calcium","orange juice, frozen concentrate, unsweetened, diluted with 3 volume water",1055,"orange juice, frozen concentrate, unsweetened, undiluted",89.65517241379311,"orange juice, frozen concentrate, unsweetened, undiluted",0.878799743395932,"orange juice, chilled, includes from concentrate, fortified with calcium",0.95734924,"orange juice, frozen concentrate, unsweetened, diluted with 3 volume water"
"rice and vermicelli mix, rice pilaf flavor, unprepared","rice, brown, long-grain, raw (includes foods for usda's food distribution program)",1056,"incaparina, dry mix (corn and soy flours), unprepared",58.69565217391304,rice,0.5463248405699551,"puddings, rice, dry mix",0.8760575,"rice cake, cracker (include hain mini rice cakes)"
"duck, domesticated, meat and skin, cooked, roasted","duck, domesticated, meat and skin, raw",1057,"duck, domesticated, meat and skin, raw",84.05797101449275,"duck, domesticated, meat and skin, raw",0.9032641040390516,"duck, domesticated, meat and skin, raw",0.96250397,"duck, domesticated, meat and skin, raw"
