"food_id","food_name","orig_food_id","orig_food_common_name_uncleaned","orig_food_common_name","citation","food_V2_ID"
272,"Other soy product","952","Soy paste, nato","soy paste nato","PHENOL EXPLORER",8607
272,"Other soy product","953","Soy paste, doenjang","soy paste doenjang","PHENOL EXPLORER",8608
272,"Other soy product","954","Soy paste, cheonggukang","soy paste cheonggukang","PHENOL EXPLORER",8609
85,"Soy bean","957","Soybean, green (edamame)","soybean green edamame","PHENOL EXPLORER",8610
792,"Soy yogurt","968","Soy, yogurt","soy yogurt","PHENOL EXPLORER",8611
85,"Soy bean","962","Soybean, roasted (soy nut)","soybean roasted soy nut","PHENOL EXPLORER",8612
718,"Tofu","835","Soy, tofu","soy tofu","PHENOL EXPLORER",8613
718,"Tofu","972","Soy, tofu, fermented (sufu)","soy tofu fermented sufu","PHENOL EXPLORER",8614
716,"Soy sauce","950","Soy sauce","soy sauce","PHENOL EXPLORER",8615
272,"Other soy product","964","Soy, flakes","soy flakes","PHENOL EXPLORER",8616
86,"Sunflower","821","Sunflower seed, meal","sunflower seed meal","PHENOL EXPLORER",8617
205,"Corn","327","Maize, refined flour","maize refined flour","PHENOL EXPLORER",8618
169,"Rye","293","Rye, whole grain flour","rye whole grain flour","PHENOL EXPLORER",8619
118,"Nutmeg","841","Nutmeg [Mace]","nutmeg [mace]","PHENOL EXPLORER",8620
135,"Date","923","Date, fresh","date fresh","PHENOL EXPLORER",8621
125,"Rice","325","Rice, refined","rice refined","PHENOL EXPLORER",8622
125,"Rice","356","Rice, whole grain","rice whole grain","PHENOL EXPLORER",8623
125,"Rice","524","Rice, parboiled","rice parboiled","PHENOL EXPLORER",8624
22,"Oat","326","Oat, refined flour","oat refined flour","PHENOL EXPLORER",8625
837,"Rye bread","294","Bread, rye, whole grain flour","bread rye whole grain flour","PHENOL EXPLORER",8626
85,"Soy bean","946","Soy, oil","soy oil","PHENOL EXPLORER",8627
133,"Lima bean","579","Lima bean, dehulled, raw","lima bean dehulled raw","PHENOL EXPLORER",8628
200,"Mung bean","574","Mung bean, dehulled, raw","mung bean dehulled raw","PHENOL EXPLORER",8629
197,"Broad bean","576","Broad bean seed, dehulled, raw","broad bean seed dehulled raw","PHENOL EXPLORER",8630
202,"Cowpea","580","Cowpea, dehulled, raw","cowpea dehulled raw","PHENOL EXPLORER",8631
47,"Chickpea","581","Chickpea, dehulled, raw","chickpea dehulled raw","PHENOL EXPLORER",8632
37,"Pigeon pea","577","Pigeon pea, dehulled, raw","pigeon pea dehulled raw","PHENOL EXPLORER",8633
134,"Common bean","548","Common bean [White], dehulled, raw","common bean [white] dehulled raw","PHENOL EXPLORER",8634
141,"Common pea","575","Dried pea, dehulled, raw","dried pea dehulled raw","PHENOL EXPLORER",8635
169,"Rye","317","Rye, refined flour","rye refined flour","PHENOL EXPLORER",8636
257,"Jostaberry","105","Jostaberry","jostaberry","PHENOL EXPLORER",8637
640,"Whisky","193","Scotch whisky","scotch whisky","PHENOL EXPLORER",8638
277,"Spirit","194","Cognac","cognac","PHENOL EXPLORER",8639
250,"Chicory leaves","310","Chicory [Red], raw","chicory [red] raw","PHENOL EXPLORER",8640
250,"Chicory leaves","311","Chicory [Green], raw","chicory [green] raw","PHENOL EXPLORER",8641
124,"Common oregano","738","Oregano, dried (wild marjoram)","oregano dried wild marjoram","PHENOL EXPLORER",8642
177,"Sorghum","309","Sorghum, whole grain","sorghum whole grain","PHENOL EXPLORER",8643
85,"Soy bean","958","Soy, flour, defatted","soy flour defatted","PHENOL EXPLORER",8644
94,"Common walnut","725","Walnut, dehulled","walnut dehulled","PHENOL EXPLORER",8645
242,"Hard wheat","211","Hard wheat, whole grain flour","hard wheat whole grain flour","PHENOL EXPLORER",8646
187,"Common wheat","316","Common wheat, germ","common wheat germ","PHENOL EXPLORER",8647
203,"Muscadine grape","163","Muscadine grape [Black], pure juice","muscadine grape [black] pure juice","PHENOL EXPLORER",8648
203,"Muscadine grape","164","Muscadine grape [Green], pure juice","muscadine grape [green] pure juice","PHENOL EXPLORER",8649
240,"Japanese walnut","734","Japanese walnut","japanese walnut","PHENOL EXPLORER",8650
58,"Coffee","556","Coffee beverage [Filter], decaffeinated","coffee beverage [filter] decaffeinated","PHENOL EXPLORER",8651
59,"Arabica coffee","668","Arabica coffee beverage [Filter]","arabica coffee beverage [filter]","PHENOL EXPLORER",8652
60,"Robusta coffee","672","Robusta coffee beverage [Filter]","robusta coffee beverage [filter]","PHENOL EXPLORER",8653
134,"Common bean","586","Common bean [Others], dehulled, raw","common bean [others] dehulled raw","PHENOL EXPLORER",8654
134,"Common bean","547","Common bean [Black], dehulled, raw","common bean [black] dehulled raw","PHENOL EXPLORER",8655
22,"Oat","339","Oat, rolled","oat rolled","PHENOL EXPLORER",8656
50,"Chinese cinnamon","888","Chinese cinnamon","chinese cinnamon","PHENOL EXPLORER",8657
16,"Peanut","722","Peanut, dehulled","peanut dehulled","PHENOL EXPLORER",8658
16,"Peanut","723","Peanut, roasted, dehulled","peanut roasted dehulled","PHENOL EXPLORER",8659
101,"Flaxseed","818","Flaxseed, meal","flaxseed meal","PHENOL EXPLORER",8660
205,"Corn","912","Maize, bran oil","maize bran oil","PHENOL EXPLORER",8661
242,"Hard wheat","219","Hard wheat, refined flour","hard wheat refined flour","PHENOL EXPLORER",8662
770,"Semolina","217","Hard wheat, semolina","hard wheat semolina","PHENOL EXPLORER",8663
627,"Berry wine","146","Muscadine grape, red wine","muscadine grape red wine","PHENOL EXPLORER",8664
627,"Berry wine","235","Fox grape, white wine","fox grape white wine","PHENOL EXPLORER",8665
627,"Berry wine","234","Fox grape, red wine","fox grape red wine","PHENOL EXPLORER",8666
16,"Peanut","719","Peanut, roasted","peanut roasted","PHENOL EXPLORER",8667
16,"Peanut","720","Peanut, butter","peanut butter","PHENOL EXPLORER",8668
170,"Sesame","856","Sesame seed, meal","sesame seed meal","PHENOL EXPLORER",8669
170,"Sesame","860","Sesame seed, oil","sesame seed oil","PHENOL EXPLORER",8670
86,"Sunflower","834","Sunflower seed, oil","sunflower seed oil","PHENOL EXPLORER",8671
127,"Poppy","824","Poppy seed, meal","poppy seed meal","PHENOL EXPLORER",8672
270,"Breakfast cereal","302","Breakfast cereals, muesli","breakfast cereals muesli","PHENOL EXPLORER",8673
836,"Wheat bread","227","Bread, refined flour","bread refined flour","PHENOL EXPLORER",8674
170,"Sesame","857","Sesame seed [Black], oil","sesame seed [black] oil","PHENOL EXPLORER",8675
270,"Breakfast cereal","220","Breakfast cereals, bran","breakfast cereals bran","PHENOL EXPLORER",8676
274,"Pasta","300","Pasta, whole grain","pasta whole grain","PHENOL EXPLORER",8677
274,"Pasta","228","Pasta","pasta","PHENOL EXPLORER",8678
68,"Turmeric","806","Turmeric, dried","turmeric dried","PHENOL EXPLORER",8679
700,"Curry powder","843","Curry, powder","curry powder","PHENOL EXPLORER",8680
29,"Rape","2209","Canola","canola","DUKE",8681
35,"Chinese cabbage","182","Sarson","sarson","DUKE",8682
36,"Turnip","183","Rapini","rapini","DUKE",8683
73,"Japanese persimmon","1177","Persimmon","persimmon","DUKE",8684
89,"Hyssop","495","Hyssop","hyssop","DUKE",8685
90,"Star anise","497","Chinese Star Anise","chinese star anise","DUKE",8686
102,"Mexican oregano","563","Oregano","oregano","DUKE",8687
107,"German camomile","605","Annual Camomile","annual camomile","DUKE",8688
109,"Mentha","2009","Mint","mint","DUKE",8689
110,"Orange mint","614","Water Mint","water mint","DUKE",8690
112,"Spearmint","616","Biblical Mint","biblical mint","DUKE",8691
112,"Spearmint","616|618","Biblical Mint|Hortela da Folha Miuda","biblical mint|hortela da folha miuda","DUKE",8692
145,"Sweet cherry","1255","Cereza","cereza","DUKE",8693
168,"Winter savory","904","Savory","savory","DUKE",8694
196,"Common verbena","1049","Vervain","vervain","DUKE",8695
456,"Rose hip","872","Rose Hips","rose hips","DUKE",8696
466,"Salmonberry","2272","Salmonberry","salmonberry","DUKE",8697
509,"Wasabi","2369","Japanese Horseradish","japanese horseradish","DUKE",8698
562,"Shiitake","2163","Shiitake","shiitake","DUKE",8699
111,"Cornmint","615","Cornmint","cornmint","DUKE",8700
903,"Fruits","WI3500","Other fruits","other fruits","DFC CODES",8701
898,"Pulses","WI2200","Legumes","legumes","DFC CODES",8702
889,"Citrus","WI2000","Citrus fruits","citrus fruits","DFC CODES",8703
885,"Onion-family vegetables","WI1600","Alliums","alliums","DFC CODES",8704
897,"Herbs and Spices","WI5000","Herbs, condiments and spices","herbs condiments spices","DFC CODES",8705
894,"Fats and oils","WI6500","Edible fats and oils","edible fats oils","DFC CODES",8706
904,"Green vegetables","WI2700","Other green vegetables","other green vegetables","DFC CODES",8707
888,"Cereals and cereal products","WI1000","Cereals and bakery products","cereals bakery products","DFC CODES",8708
902,"Beverages","WI4700","Other beverages","other beverages","DFC CODES",8709
171,"Garden tomato","WI1500","Tomatoes","tomatoes","DFC CODES",8710
884,"Alcoholic beverages","WI4000","Alcoholic beverages","alcoholic beverages","DFC CODES",8711
901,"Nuts","WI3700","Nuts","nuts","DFC CODES",8712
905,"Root vegetables","WI3000","Root vegetables","root vegetables","DFC CODES",8713
886,"Pomes","WI3200","Apples and pears","apples pears","DFC CODES",8714
175,"Potato","WI1800","Potatoes","potatoes","DFC CODES",8715
890,"Cocoa and cocoa products","WI4200","Cocoa","cocoa","DFC CODES",8716
887,"Brassicas","WI2500","Brassicas and other crucifers","brassicas other crucifers","DFC CODES",8717
883,"Mushrooms","WI3800","Fungi","fungi","DFC CODES",8718
899,NA,"WI8000","Meats","meats","DFC CODES",8719
892,"Crustaceans","WI7000","Crustaceans","crustaceans","DFC CODES",8720
893,"Milk and milk products","WI6000","Dairy products","dairy products","DFC CODES",8721
633,"Eggs","WI6700","Eggs","eggs","DFC CODES",8722
896,"Fishes","WI7200","Fish","fish","DFC CODES",8723
900,"Mollusks","WI7900","Molluscs","molluscs","DFC CODES",8724
9,"Chives","","Chives, Chinese, raw","chives chinese raw","USDA",8725
121,"Olive","","Olive oil, extra-virgin","olive oil extra virgin","USDA",8726
717,"Miso","","Miso soup","miso soup","USDA",8727
665,"Sauce","","Sauce, hoisin, ready-to- serve","sauce hoisin ready  serve","USDA",8728
644,"Liquorice","","Licorice root","licorice root","USDA",8729
270,"Breakfast cereal","","Cereals ready-to-eat, KELLOGG, KELLOGG'S CRUNCHY NUT CORN FLAKES (Purchased in the United Kingdom)","cereals ready eat kellogg kellogg's crunchy nut corn flakes purchased the united kingdom","USDA",8730
270,"Breakfast cereal","","Museli","museli","USDA",8731
124,"Common oregano","","Oregano, Mexican, dried","oregano mexican dried","USDA",8732
124,"Common oregano","","Oregano, Mexican, fresh","oregano mexican fresh","USDA",8733
192,"American cranberry","","Cranberries, boiled","cranberries boiled","USDA",8734
204,"Common grape","","Currants, dried","currants dried","USDA",8735
34,"Broccoli","","Broccoli sprouts, raw","broccoli sprouts raw","USDA",8736
175,"Potato","","Potatoes, new, raw","potatoes new raw","USDA",8737
38,"Tea","","Lapacho tea (Tecoma heptaphylla)","lapacho tea tecoma heptaphylla","USDA",8738
38,"Tea","","Tea, green, Japan","tea green japan","USDA",8739
38,"Tea","","Tea, jasmine, Twinings","tea jasmine twinings","USDA",8740
134,"Common bean","","Beans, common, raw (Phaseolus vulgaris)","beans common raw phaseolus vulgaris","USDA",8741
134,"Common bean","","Beans, red, mature seeds, raw","beans red mature seeds raw","USDA",8742
132,"Scarlet bean","","Beans, scarlet runner, mature seeds, cooked","beans scarlet runner mature seeds cooked","USDA",8743
132,"Scarlet bean","","Beans, scarlet runner, mature seeds, raw","beans scarlet runner mature seeds raw","USDA",8744
645,"Vinegar","","Vinegar, wine, red","vinegar wine red","USDA",8745
645,"Vinegar","","Vinegar, wine, white","vinegar wine white","USDA",8746
743,"Heart of palm","","Acai, berries, purple, fresh","acai berries purple fresh","USDA",8747
743,"Heart of palm","","Acai, berries, purple, frozen","acai berries purple frozen","USDA",8748
743,"Heart of palm","","Acai, berries, white, frozen","acai berries white frozen","USDA",8749
98,"Lentils","","Lentils, green, raw","lentils green raw","USDA",8750
105,"Apple","","Apple, skin only","apple skin only","USDA",8751
105,"Apple","","Apples, Fuji, raw, with skin","apples fuji raw with skin","USDA",8752
105,"Apple","","Apples, Gala, raw, with skin","apples gala raw with skin","USDA",8753
105,"Apple","","Apples, Golden Delicious, raw, with skin","apples golden delicious raw with skin","USDA",8754
105,"Apple","","Apples, Golden Delicious, raw, without skin","apples golden delicious raw without skin","USDA",8755
105,"Apple","","Apples, Granny Smith, raw, with skin","apples granny smith raw with skin","USDA",8756
141,"Common pea","","Peas, green, split, mature seeds, cooked, boiled, without salt","peas green split mature seeds cooked boiled without salt","USDA",8757
141,"Common pea","","Peas, green, split, mature seeds, raw","peas green split mature seeds raw","USDA",8758
793,"Vegetarian food","","Sausage links, meatless, prepared (MORNINGSTAR FARMS Veggie Sausage Links)","sausage links meatless prepared morningstar farms veggie sausage links","USDA",8759
793,"Vegetarian food","","Sausage links, meatless, unprepared (MORNINGSTAR FARMS Veggie Sausage Links)","sausage links meatless unprepared morningstar farms veggie sausage links","USDA",8760
793,"Vegetarian food","","Sausage patties, meatless (MORNINGSTAR FARMS Veggie Sausage Patties)","sausage patties meatless morningstar farms veggie sausage patties","USDA",8761
971,"Salted butter","","Soy cheese, unspecified","soy cheese unspecified","USDA",8762
85,"Soy bean","","Soy lecithin","soy lecithin","USDA",8763
16420,NA,"","Soy protein concentrate, aqueous washed","soy protein concentrate aqueous washed","USDA",8764
873,"Margarine-like spread","","Soybean butter, full fat, Worthington Foods, Inc.","soybean butter full fat worthington inc.","USDA",8765
657,"Other snack food","","Soybean chips","soybean chips","USDA",8766
657,"Other snack food","","Soybean, curd, fermented","soybean curd fermented","USDA",8767
272,"Other soy product","","Soybeans, flakes, defatted","soybeans flakes defatted","USDA",8768
272,"Other soy product","","Soybeans, flakes, full-fat","soybeans flakes full fat","USDA",8769
85,"Soy bean","","Soybeans, green, mature seeds, raw","soybeans green mature seeds raw","USDA",8770
85,"Soy bean","","Soybeans, mature seeds, canned","soybeans mature seeds canned","USDA",8771
85,"Soy bean","","Soybeans, mature seeds, cooked, boiled, without salt","soybeans mature seeds cooked boiled without salt","USDA",8772
761,"Soy milk","","Soymilk curd, dried","soymilk curd dried","USDA",8773
761,"Soy milk","","Soymilk skin or film (Foo jook or yuba), cooked","soymilk skin film foo jook yuba cooked","USDA",8774
761,"Soy milk","","Soymilk skin or film (Foo jook or yuba), raw","soymilk skin film foo jook yuba raw","USDA",8775
761,"Soy milk","","Soymilk, fluid, chocolate, with added caclium, vitamins A and D","soymilk fluid chocolate with added caclium vitamins a d","USDA",8776
761,"Soy milk","","Soymilk, iced","soymilk iced","USDA",8777
761,"Soy milk","","Soymilk, made from soy isolate (purchased in Australia)","soymilk made from soy isolate purchased australia","USDA",8778
761,"Soy milk","","Soymilk, original and vanilla, fortified or unfortified","soymilk original vanilla fortified unfortified","USDA",8779
272,"Other soy product","","Tempeh burger","tempeh burger","USDA",8780
272,"Other soy product","","Tempeh, fried","tempeh fried","USDA",8781
718,"Tofu","","Tofu, AZUMAYA, extra firm, cooked (steamed)","tofu azumaya extra firm cooked steamed","USDA",8782
718,"Tofu","","Tofu, AZUMAYA, firm, cooked","tofu azumaya firm cooked","USDA",8783
718,"Tofu","","Tofu, firm, braised","tofu firm braised","USDA",8784
718,"Tofu","","Tofu, firm, cooked","tofu firm cooked","USDA",8785
105,"Apple","","Apples, Red Delicious, raw, without skin","apples red delicious raw without skin","USDA",8786
105,"Apple","","Apples, Red Delicious, raw. with skin","apples red delicious raw. with skin","USDA",8787
718,"Tofu","","Tofu, MORI-NU, silken, firm","tofu mori nu silken firm","USDA",8788
272,"Other soy product","","Tofu, okara","tofu okara","USDA",8789
718,"Tofu","","Tofu, pressed (Tau kwa), raw","tofu pressed tau kwa raw","USDA",8790
718,"Tofu","","Tofu, smoked","tofu smoked","USDA",8791
718,"Tofu","","Tofu, soft, VITASOY-silken","tofu soft vitasoy silken","USDA",8792
836,"Wheat bread","","9-grain bread","9 grain bread","USDA",8793
836,"Wheat bread","","Bread, white, commercially prepared, with added soy flour or soy protein","bread white commercially prepared with added soy flour soy protein","USDA",8794
836,"Wheat bread","","Bread, whole grain, commercially prepared, with added soy flour or soy protein","bread whole grain commercially prepared with added soy flour soy protein","USDA",8795
836,"Wheat bread","","Bread, whole meal, commercially prepared, with added soy flour or soy protein","bread whole meal commercially prepared with added soy flour soy protein","USDA",8796
654,"Cake","","Cake, snack cakes, creme- filled, chocolate with frosting","cake snack cakes creme  filled chocolate with frosting","USDA",8797
